제목,날짜,작성일,작성자,댓글
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:09:00,등대지기,"위선과 거짓 ,불의와LH로남불 ,무능과부패 ,안보불감 ,찌그러진 달빛의 미친기운 똥깨문 악령들과 더부러만지다쑤신무리들 .. 코로나보다 먼저 박멸되어야 대한민국의 미래가 있다"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:27:00,행복파트너,기레기 윤짜장 저게 정상적인거냐 저자가 대권잡으면 나라가 개잡종되는거지 공수처수사 받을자가 무슨 지지율에 끼워주고 이상한 수직상승
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:17:00,게스트,@행복파트너 정신병원에서 많이 힘들지? 밥은 나오니?
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:15:00,k****,@행복파트너 니는 어떻게 우동사리 같은 말만 하고 있니 기레기 짜장 아니면 쓸말이 그리도 없니 우동아
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:26:00,조승호,"사실 제보선 선거일이 가까워지면서 곰곰이 생각을 해보니 국민은 정부에서 하자는대로 다 해야되는 건가
라는 생각이 든다 부정으로 스스로 물러난자리에 또다시 막대한 경비를 들여서 투표를하고 선출을해야만
되는것인가 라는 회의심이 생긴다라는 말임니다 왜시민이 시장선출을 두번씩이나 해야되는지 해명좀 해
보시라구요 불과 1년남짓 지나가면 또다시 선거를 해야되는 대 말임니다 어짜피 부시장이나 총괄팀장이
임시로 맡으면 되는것을 막대한 경비를 낭비하면서 투표할 필료성이 잇냐는 질문입니다,"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:18:00,게스트,@조승호 그러게요 오세훈 박형준 바로 임명하면 되는데 웃기는 킁킁당이죠
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:23:00,주권자2021,"까도남으로는 도저히 안될 것 같으니
써결이 넘을 내세워 어떻게 해보려고?
아직도 주권자를 어리석은 개돼지로 알고 있냐?
어리석은 뉴스공장과 그 종업원아"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:16:00,罂粟花,조선놈들은 수십년 동안 극우 독재 정권에 당하고도 문민정부를 비토 하나. 구제 불능이냐?
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:19:00,게스트,"@罂粟花 문민정부라고라??? ㅎㅎㅎㅎㅎ 개가 웃겠다.
이름뿐이지!!! 더러분 더부러 킁킁당 역적도당들"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:16:00,김태식,"나라가 망해가는 조짐이 보인다
저런것이 1등이라니"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:20:00,게스트,"@김태식 말하는 나라가 한번도 경험해보지 않은 나라 더 이상 경험하면 망하는 나라 맞지?
아님 조선인민 민주주의 공화국인가??
더러운 더부러 킁킁당들"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-04-13 23:47:00,(주)태양 \서영욱,"@게스트 참 말들도 이쁘게한다...
지금이 어떤..... 조선인민이 나오고 공화국.....
색깔도 없는..."
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:16:00,k****,@김태식 니같은 인간이 많으면 나라가 망한단다
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:15:00,황태자의 꿈,"또, 구라미터 여론조사.
이런 개구라 여론조사는 이제 그만하라.
2,500명 조사해서 응답률이 몇%냐?
윤떡검의 비리가 차고 넘치거늘 무슨 . . .
경향에서 이런기사를 올리는것 이제는 그만하라.
아침부터 재수없다."
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:12:00,열매,"실체를 알면 이런 어처구니 없는
실체를 알면서 이런 어처구이 없는
그러니 개와 돼지 취급 받는것"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:07:00,달마,"전직 검찰총장이 지지율 1위라?
이것이 현 대한민국 국민들의 서글픈 현실!
평생 검새만 한 인사가 대통령 할 수 있을까요?"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:21:00,게스트,@달마 어이쿠~ 놀라셨어요? 진짜 민심은 더 하답니다. 쯧쯧 하얀병원에 있으니까 세상이 어캐 돌아가는지 모르나봐요
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 13:31:00,달마,"@게스트 ㅎㅎ
놀란게 아니구요
우리 국민들 수준이 이정도는 아니라고 생각했는데 서글퍼서요~~"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:08:00,paper,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:08:00,paper,@삭제된 댓글입니다 군부독재시절로 돌아가고 싶군요
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:07:00,hijoker****,리얼조작미터와 개마이뉴스가 연합하여 조중동의 바람에 부합해줬군. 쓰레기들~~~
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:23:00,게스트,"@hijoker**** 아니지~ 정권교체의 가장 큰 공로는 박원순, 조국, 고민정, 문재인, 이낙연, 이재명, 김태년 등등이 아닐까
나중에 상 받을거에요 화이팅"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:04:00,겨울모자,"이번 서울.부산 선거는 1년짜리 임기인데 문재인 정권과 민주당의 심판 선거로 보는게 옳을거다
더블스코아 차이로 야권 후보가 당선이 유력한 모양세
선거후 민심은 더욱 불타 올라서 문재인 지지율 20%대로 주저 앉을것으로 예상됨.
여권 차기 대권 1후보인 이재명 간 잘보니까 빨리 탈 문재인 해서 독자 노선으로 후보로
나가는게 유리할듯.
앞으로 친문으로 분류되면 적폐 정치인으로 낙인 찍히니 똑똑한 여권 의원은 빨리 탈 문재인
하는게 정치 생명에 도움될듯 하다"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:01:00,도랑,"문재인이 4년간이란 시간으로 만들어내고 민주당이 180석이란 힘을 국민들 기만 겁박하는데
허비해 왔던 결과물로 가고 있다고 봐야겠지요 적폐란 핑계로 뒷걸음 질만 쳐왔고 앞으로 옮긴 걸음이
몇 발자국이나 될까요 제 기억엔 하나도 없습니다 입으로만 부동산 법을 외친 30여번동안 국민들은
바뀐 법에 흘린 눈물이 얼마 엿던지 공정과 평등이란 문재인의 외침을 무색케한 조국이 보여준 내로남불
윤미향이 할머니들 피빨아 차지한 벼슬자리 오거돈 박원순 안희정 권력이 내두른 성추행 사건을
청와대와 민주당이 앞장서서 2차 가해를 자행 해왔지요 추미애의 검찰 줄세우기는 참으로 가관이 였지요
국민들이 피로감에 가슴에 화딱지가 않을 정도 였으니 이 더러은 시간들이 국민들 등을 돌리게 하였지요
문재인의 4년은 힘의 논리만 내세워 국민을 안중에도 두지않았던 뒷걸음질로 보낸 시간에 대한 답입니다"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:06:00,새샘거리,"@도랑 완죤 곤달걀이네
4년동안 적패의 덕을 못본거지 어디다 함부로 되먹지 못한 평가를 하남?
세계가 인정하는 국가경쟁력발전을 외눈박이 대갈통으로 못본거구나"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:12:00,ikar****,@새샘거리 남탓내로남불 문재인 선생님께서 4년동안 뭐했는데 하나 있네 나라를 두동강이 내놓은거
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 09:59:00,좋은사람,여론조사를 검찰청에서 했나보네 ㅋㅋㅋㅋㅋㅋ
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:24:00,게스트,"@좋은사람 병원에서 댓글다나 보네 ㅋㅋㅋㅋㅋㅋ
하~얀 병원"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 09:58:00,무념무상,"기회는 평등
과정은 공정
결과는 정의롭게...
진보를 가장 한 집권세력들의 선전 문구
끝 없는 권력 욕심과 이념 투쟁의 산물
국민 갈라지고 권모술수와 이간 질 뿐
말로하는 정치는 명품 현실 정치는 저질
이제는 좌파는 척결하고 우파는 무능하고

중도파 윤석열 전 검찰총장이 대세 입니다
공정과 상식이 통하는 세상을 열어 주십시오
충청권 출신 대통령으로 응원 합니다"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 10:07:00,새샘거리,@무념무상 중도가 아닌데 셀프중도라?
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:25:00,게스트,@새샘거리 여론과 동떨러진 셀프댓글이라 ㅋㅋㅋ
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 09:54:00,씨올,"기사 꺼리가 없습니까?
언제까지 윤석열 입니까. 정치입문 안한 사람을 정치인과 비교하는 자체가 우습네요
언론이 제발 언론답게 기사 쓰세요
이러니 기레기 쏘리 듣는것입니다."
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:26:00,게스트,"@씨올 기사 꺼리가 없습니까?
언제까지 거지같은 정치꾼들과 윤석열 후보를 비교하난?
그런 쓰레기들과 비교하는 자체가 우습네요
제발 언론답게 기사 쓰세요
이러니 정신병자들로부터 기레기 쏘리 듣는것입니다"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 09:54:00,-,대통령선거 아직 멀었는데 이런 기사를 자꾸 올리는 의도는 오지 않을 레임덕 바라고 있어서 그러는거지???
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-03-29 11:27:00,게스트,@- 벌써 왔는걸~ 그 레임덕
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-23 10:58:00,행복하게살기,민주당 집권이후 집값은 폭등하고 공직자들 부정부패가 만연하고 이걸 제대로 잡을 수 있는 사람이 차기 대통령이 되어야 할 것입니다!!!
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-23 10:46:00,동치미,"석열이 6개월 후면 10% 대로 떨어진다는데 5000원, 8개월 후엔 7%미만에 1만원 내기 걸었다. 직원들과. 아! 팀원들에게 미안하다. 8만원에 10만 더해서 치맥이라도 할 수 있어야 할텐데..."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-23 08:53:00,컨설,"ㅋㅋㅋ
장모 수백억 사기사건 피의자 불구속
마누라 주가조작 혐의 피의자 불구속.
삼족을 멸하는 구테타음모 수사 결과 덮어 주신 분.
옵티머스 사건 잘 안다고 무혐의 줘서 정부기관 투자등 엄청난 추가 피해 발생.
장관 부하 아니라고 책상 치며 거들먹 대고,대통령 뒤통수 치려고 들이대는 사람.
이런 사람이?
장난 하십니까?"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-23 08:07:00,모산리 서,"40% 어떻고 98% 어떠하리, 헛바람 잔뜩 넣어 뜬구름에 두둥실 띄웠다가 마눌과 장모년의 불법행실 눈감아준 것 땜시 철창으로 직행하지 않으면 다행이지."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-23 02:13:00,罂粟花,성질급한 조선놈들아! 대선 예비 후보도 결정 안 됐고 캠페인도 안 하고 있는데 대선 후보 여론조사가 웬 말이냐?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-23 01:22:00,원상복구 업그레이드,"아 윤석열이는 장갈 아예 들지 말고 총각이었음 더 확실히 굳히는건데 안타깝구만
처하고 장모가 쥐약이야"
